"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/15/1994","AQS","060811001","1","60","ppb","57","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/16/1994","AQS","060811001","1","45","ppb","42","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/17/1994","AQS","060811001","1","22","ppb","21","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/18/1994","AQS","060811001","1","36","ppb","34","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/19/1994","AQS","060811001","1","27","ppb","25","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/20/1994","AQS","060811001","1","38","ppb","36","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/21/1994","AQS","060811001","1","31","ppb","29","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/22/1994","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/23/1994","AQS","060811001","1","48","ppb","45","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/24/1994","AQS","060811001","1","43","ppb","41","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/25/1994","AQS","060811001","1","32","ppb","30","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/26/1994","AQS","060811001","1","31","ppb","29","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/27/1994","AQS","060811001","1","33","ppb","31","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/28/1994","AQS","060811001","1","42","ppb","40","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/01/1994","AQS","060811001","1","59","ppb","56","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/02/1994","AQS","060811001","1","77","ppb","76","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/03/1994","AQS","060811001","1","38","ppb","36","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/04/1994","AQS","060811001","1","25","ppb","24","Redwood City","20","83.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/09/1994","AQS","060811001","1","38","ppb","36","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/10/1994","AQS","060811001","1","33","ppb","31","Redwood City","19","79.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/12/1994","AQS","060811001","1","51","ppb","48","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/13/1994","AQS","060811001","1","58","ppb","55","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/14/1994","AQS","060811001","1","47","ppb","44","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/15/1994","AQS","060811001","1","45","ppb","42","Redwood City","21","88.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/16/1994","AQS","060811001","1","36","ppb","34","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/17/1994","AQS","060811001","1","43","ppb","41","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/18/1994","AQS","060811001","1","35","ppb","33","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/19/1994","AQS","060811001","1","32","ppb","30","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/20/1994","AQS","060811001","1","25","ppb","24","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/21/1994","AQS","060811001","1","32","ppb","30","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/22/1994","AQS","060811001","1","32","ppb","30","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/23/1994","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/24/1994","AQS","060811001","1","31","ppb","29","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/25/1994","AQS","060811001","1","29","ppb","27","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/26/1994","AQS","060811001","1","33","ppb","31","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/27/1994","AQS","060811001","1","45","ppb","42","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/28/1994","AQS","060811001","1","46","ppb","43","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/29/1994","AQS","060811001","1","36","ppb","34","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/30/1994","AQS","060811001","1","23","ppb","22","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/31/1994","AQS","060811001","1","39","ppb","37","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/01/1994","AQS","060811001","1","34","ppb","32","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/02/1994","AQS","060811001","1","29","ppb","27","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/03/1994","AQS","060811001","1","25","ppb","24","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/04/1994","AQS","060811001","1","37","ppb","35","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/05/1994","AQS","060811001","1","43","ppb","41","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/06/1994","AQS","060811001","1","34","ppb","32","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/07/1994","AQS","060811001","1","28","ppb","26","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/08/1994","AQS","060811001","1","25","ppb","24","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/09/1994","AQS","060811001","1","29","ppb","27","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/10/1994","AQS","060811001","1","31","ppb","29","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/11/1994","AQS","060811001","1","52","ppb","49","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/12/1994","AQS","060811001","1","42","ppb","40","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/13/1994","AQS","060811001","1","32","ppb","30","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/14/1994","AQS","060811001","1","39","ppb","37","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/15/1994","AQS","060811001","1","38","ppb","36","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/16/1994","AQS","060811001","1","18","ppb","17","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/17/1994","AQS","060811001","1","24","ppb","23","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/18/1994","AQS","060811001","1","24","ppb","23","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/19/1994","AQS","060811001","1","24","ppb","23","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/20/1994","AQS","060811001","1","25","ppb","24","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/21/1994","AQS","060811001","1","28","ppb","26","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/22/1994","AQS","060811001","1","19","ppb","18","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/23/1994","AQS","060811001","1","22","ppb","21","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/24/1994","AQS","060811001","1","15","ppb","14","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/25/1994","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/26/1994","AQS","060811001","1","29","ppb","27","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/27/1994","AQS","060811001","1","33","ppb","31","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/28/1994","AQS","060811001","1","39","ppb","37","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/29/1994","AQS","060811001","1","18","ppb","17","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/30/1994","AQS","060811001","1","31","ppb","29","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/01/1994","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/02/1994","AQS","060811001","1","31","ppb","29","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/03/1994","AQS","060811001","1","20","ppb","19","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/04/1994","AQS","060811001","1","24","ppb","23","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/05/1994","AQS","060811001","1","29","ppb","27","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/06/1994","AQS","060811001","1","31","ppb","29","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/07/1994","AQS","060811001","1","24","ppb","23","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/08/1994","AQS","060811001","1","11","ppb","10","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/09/1994","AQS","060811001","1","25","ppb","24","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/10/1994","AQS","060811001","1","21","ppb","20","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/11/1994","AQS","060811001","1","26","ppb","25","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/12/1994","AQS","060811001","1","37","ppb","35","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/13/1994","AQS","060811001","1","38","ppb","36","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/14/1994","AQS","060811001","1","19","ppb","18","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/15/1994","AQS","060811001","1","9","ppb","8","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/16/1994","AQS","060811001","1","13","ppb","12","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
