"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/19/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/20/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/21/1990","AQS","060811001","1","60","ppb","57","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/22/1990","AQS","060811001","1","70","ppb","68","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/23/1990","AQS","060811001","1","70","ppb","68","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/24/1990","AQS","060811001","1","40","ppb","38","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/25/1990","AQS","060811001","1","60","ppb","57","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/26/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/27/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/28/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/29/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/30/1990","AQS","060811001","1","30","ppb","28","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"01/31/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/01/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/02/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/03/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/04/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/05/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/06/1990","AQS","060811001","1","30","ppb","28","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/07/1990","AQS","060811001","1","40","ppb","38","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/08/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/09/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/10/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/11/1990","AQS","060811001","1","60","ppb","57","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/12/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/13/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/14/1990","AQS","060811001","1","40","ppb","38","Redwood City","20","83.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/15/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/16/1990","AQS","060811001","1","30","ppb","28","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/17/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/18/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/19/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/20/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/21/1990","AQS","060811001","1","60","ppb","57","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/22/1990","AQS","060811001","1","60","ppb","57","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/23/1990","AQS","060811001","1","80","ppb","79","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/24/1990","AQS","060811001","1","70","ppb","68","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/25/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/26/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/27/1990","AQS","060811001","1","40","ppb","38","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"02/28/1990","AQS","060811001","1","30","ppb","28","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/01/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/02/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/03/1990","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/04/1990","AQS","060811001","1","10","ppb","9","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/05/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/06/1990","AQS","060811001","1","40","ppb","38","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/07/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/08/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/09/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/10/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/11/1990","AQS","060811001","1","10","ppb","9","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/12/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/13/1990","AQS","060811001","1","30","ppb","28","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/14/1990","AQS","060811001","1","30","ppb","28","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/15/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/16/1990","AQS","060811001","1","60","ppb","57","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/17/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/18/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/19/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/20/1990","AQS","060811001","1","40","ppb","38","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/21/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/22/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/23/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/24/1990","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/25/1990","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/26/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/27/1990","AQS","060811001","1","40","ppb","38","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/28/1990","AQS","060811001","1","40","ppb","38","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/29/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/30/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"03/31/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/01/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/02/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/03/1990","AQS","060811001","1","70","ppb","68","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/04/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/05/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/06/1990","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/07/1990","AQS","060811001","1","10","ppb","9","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/08/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/09/1990","AQS","060811001","1","60","ppb","57","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/10/1990","AQS","060811001","1","60","ppb","57","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/14/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/15/1990","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/16/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/17/1990","AQS","060811001","1","10","ppb","9","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/18/1990","AQS","060811001","1","10","ppb","9","Redwood City","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/19/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/20/1990","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/21/1990","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/22/1990","AQS","060811001","1","10","ppb","9","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/23/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/24/1990","AQS","060811001","1","30","ppb","28","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/25/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/26/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/27/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/28/1990","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/29/1990","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"04/30/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/01/1990","AQS","060811001","1","50","ppb","47","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/02/1990","AQS","060811001","1","40","ppb","38","Redwood City","18","75.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/03/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/04/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/05/1990","AQS","060811001","1","50","ppb","47","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/06/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/07/1990","AQS","060811001","1","40","ppb","38","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/08/1990","AQS","060811001","1","50","ppb","47","Redwood City","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/09/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/10/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/11/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/12/1990","AQS","060811001","1","20","ppb","19","Redwood City","20","83.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/13/1990","AQS","060811001","1","20","ppb","19","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
"05/14/1990","AQS","060811001","1","30","ppb","28","Redwood City","24","100.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","081","San Mateo","37.482934","-122.20337"
